"Crimes Against Person By City or County"
"Current date: 6/24/2023 10:47:56 AM (Eastern Daylight Time)"
"Data source: Virginia_SS, Offense Data"
"Incident Date: 2021"
"Jurisdiction by Geography","Offense Type","Number of Crimes",
"Lexington City","Intimidation","2"
"Lexington City","Human Trafficking, Commercial Sex Acts",""
"Lexington City","Human Trafficking, Involuntary Servitude",""
"Martinsville City","Crimes Against Person","225"
"Martinsville City","Murder and Nonnegligent Manslaughter","3"
"Martinsville City","Negligent Manslaughter",""
"Martinsville City","Justifiable Homicide",""
"Martinsville City","Kidnapping/Abduction","4"
"Martinsville City","Forcible Rape","2"
"Martinsville City","Forcible Sodomy","6"
"Martinsville City","Sexual Assault With An Object",""
"Martinsville City","Forcible Fondling","8"
"Martinsville City","Incest",""
"Martinsville City","Statutory Rape",""
"Martinsville City","Aggravated Assault","46"
"Martinsville City","Simple Assault","146"
"Martinsville City","Intimidation","10"
"Martinsville City","Human Trafficking, Commercial Sex Acts",""
"Martinsville City","Human Trafficking, Involuntary Servitude",""
"Montgomery County","Crimes Against Person","1,037"
"Montgomery County","Murder and Nonnegligent Manslaughter","2"
"Montgomery County","Negligent Manslaughter",""
"Montgomery County","Justifiable Homicide",""
"Montgomery County","Kidnapping/Abduction","22"
"Montgomery County","Forcible Rape","48"
"Montgomery County","Forcible Sodomy","8"
"Montgomery County","Sexual Assault With An Object","4"
"Montgomery County","Forcible Fondling","49"
"Montgomery County","Incest","2"
"Montgomery County","Statutory Rape","4"
"Montgomery County","Aggravated Assault","111"
"Montgomery County","Simple Assault","705"
"Montgomery County","Intimidation","79"
"Montgomery County","Human Trafficking, Commercial Sex Acts","3"
"Montgomery County","Human Trafficking, Involuntary Servitude",""
"Patrick County","Crimes Against Person","162"
"Patrick County","Murder and Nonnegligent Manslaughter",""
"Patrick County","Negligent Manslaughter",""
"Patrick County","Justifiable Homicide",""
"Patrick County","Kidnapping/Abduction","1"
"Patrick County","Forcible Rape","4"
"Patrick County","Forcible Sodomy","5"
"Patrick County","Sexual Assault With An Object","4"
"Patrick County","Forcible Fondling","6"
"Patrick County","Incest",""
"Patrick County","Statutory Rape","1"
"Patrick County","Aggravated Assault","34"
"Patrick County","Simple Assault","101"
"Patrick County","Intimidation","6"
"Patrick County","Human Trafficking, Commercial Sex Acts",""
"Patrick County","Human Trafficking, Involuntary Servitude",""
"Pittsylvania County","Crimes Against Person","385"
"Pittsylvania County","Murder and Nonnegligent Manslaughter","3"
"Pittsylvania County","Negligent Manslaughter","2"
"Pittsylvania County","Justifiable Homicide",""
"Pittsylvania County","Kidnapping/Abduction","3"
"Pittsylvania County","Forcible Rape","13"
"Pittsylvania County","Forcible Sodomy","4"
"Pittsylvania County","Sexual Assault With An Object","1"
"Pittsylvania County","Forcible Fondling","39"
"Pittsylvania County","Incest",""
"Pittsylvania County","Statutory Rape",""
"Pittsylvania County","Aggravated Assault","35"
"Pittsylvania County","Simple Assault","281"
"Pittsylvania County","Intimidation","4"
"Pittsylvania County","Human Trafficking, Commercial Sex Acts",""
"Pittsylvania County","Human Trafficking, Involuntary Servitude",""
"Radford City","Crimes Against Person","216"
"Radford City","Murder and Nonnegligent Manslaughter",""
"Radford City","Negligent Manslaughter",""
"Radford City","Justifiable Homicide",""
"Radford City","Kidnapping/Abduction","5"
"Radford City","Forcible Rape","8"
"Radford City","Forcible Sodomy",""
"Radford City","Sexual Assault With An Object",""
"Radford City","Forcible Fondling","5"
"Radford City","Incest",""
"Radford City","Statutory Rape",""
"Radford City","Aggravated Assault","34"
"Radford City","Simple Assault","157"
"Radford City","Intimidation","7"
"Radford City","Human Trafficking, Commercial Sex Acts",""
"Radford City","Human Trafficking, Involuntary Servitude",""
"Roanoke City","Crimes Against Person","3,318"
"Roanoke City","Murder and Nonnegligent Manslaughter","16"
"Roanoke City","Negligent Manslaughter",""
"Roanoke City","Justifiable Homicide",""
"Roanoke City","Kidnapping/Abduction","20"
"Roanoke City","Forcible Rape","68"
"Roanoke City","Forcible Sodomy","23"
"Roanoke City","Sexual Assault With An Object","3"
"Roanoke City","Forcible Fondling","48"
"Roanoke City","Incest",""
"Roanoke City","Statutory Rape","2"
"Roanoke City","Aggravated Assault","309"
"Roanoke City","Simple Assault","2,332"
"Roanoke City","Intimidation","496"
"Roanoke City","Human Trafficking, Commercial Sex Acts","1"
"Roanoke City","Human Trafficking, Involuntary Servitude",""
"Roanoke County","Crimes Against Person","1,197"
"Roanoke County","Murder and Nonnegligent Manslaughter","2"
"Roanoke County","Negligent Manslaughter",""
"Roanoke County","Justifiable Homicide",""
"Roanoke County","Kidnapping/Abduction","29"
"Roanoke County","Forcible Rape","21"
"Roanoke County","Forcible Sodomy","5"
"Roanoke County","Sexual Assault With An Object","7"
"Roanoke County","Forcible Fondling","21"
"Roanoke County","Incest",""
"Roanoke County","Statutory Rape","1"
"Roanoke County","Aggravated Assault","185"
"Roanoke County","Simple Assault","832"
"Roanoke County","Intimidation","94"
"Roanoke County","Human Trafficking, Commercial Sex Acts",""
"Roanoke County","Human Trafficking, Involuntary Servitude",""
"Rockbridge County","Crimes Against Person","190"
"Rockbridge County","Murder and Nonnegligent Manslaughter","1"
"Rockbridge County","Negligent Manslaughter",""
"Rockbridge County","Justifiable Homicide",""
"Rockbridge County","Kidnapping/Abduction","5"
"Rockbridge County","Forcible Rape","3"
"Rockbridge County","Forcible Sodomy","1"
"Rockbridge County","Sexual Assault With An Object","1"
"Rockbridge County","Forcible Fondling","17"
"Rockbridge County","Incest",""
"Rockbridge County","Statutory Rape",""
"Rockbridge County","Aggravated Assault","34"
"Rockbridge County","Simple Assault","123"
"Rockbridge County","Intimidation","5"
"Rockbridge County","Human Trafficking, Commercial Sex Acts",""
"Rockbridge County","Human Trafficking, Involuntary Servitude",""
"Salem City","Crimes Against Person","269"
"Salem City","Murder and Nonnegligent Manslaughter",""
"Salem City","Negligent Manslaughter",""
"Salem City","Justifiable Homicide",""
"Salem City","Kidnapping/Abduction","3"
"Salem City","Forcible Rape","2"
"Salem City","Forcible Sodomy","1"
"Salem City","Sexual Assault With An Object","9"
"Salem City","Forcible Fondling","5"
"Salem City","Incest",""
"Salem City","Statutory Rape",""
"Salem City","Aggravated Assault","7"
"Salem City","Simple Assault","241"
"Salem City","Intimidation","1"
"Salem City","Human Trafficking, Commercial Sex Acts",""
"Salem City","Human Trafficking, Involuntary Servitude",""
"Division 6 - Education","Crimes Against Person","138"
"Division 6 - Education","Murder and Nonnegligent Manslaughter",""
"Division 6 - Education","Negligent Manslaughter",""
"Division 6 - Education","Justifiable Homicide",""
"Division 6 - Education","Kidnapping/Abduction",""
"Division 6 - Education","Forcible Rape","9"
"Division 6 - Education","Forcible Sodomy","1"
"Division 6 - Education","Sexual Assault With An Object","2"
"Division 6 - Education","Forcible Fondling","26"
"Division 6 - Education","Incest",""
"Division 6 - Education","Statutory Rape",""
"Division 6 - Education","Aggravated Assault","11"
"Division 6 - Education","Simple Assault","68"
"Division 6 - Education","Intimidation","21"
"Division 6 - Education","Human Trafficking, Commercial Sex Acts",""
"Division 6 - Education","Human Trafficking, Involuntary Servitude",""
"Alexandria City","Crimes Against Person","2,011"
"Alexandria City","Murder and Nonnegligent Manslaughter","2"
"Alexandria City","Negligent Manslaughter",""
"Alexandria City","Justifiable Homicide",""
"Alexandria City","Kidnapping/Abduction","39"
"Alexandria City","Forcible Rape","8"
"Alexandria City","Forcible Sodomy","2"
"Alexandria City","Sexual Assault With An Object","4"
"Alexandria City","Forcible Fondling","8"
"Alexandria City","Incest",""
"Alexandria City","Statutory Rape",""
"Alexandria City","Aggravated Assault","237"
"Alexandria City","Simple Assault","1,417"
"Alexandria City","Intimidation","294"
"Alexandria City","Human Trafficking, Commercial Sex Acts",""
"Alexandria City","Human Trafficking, Involuntary Servitude",""
"Arlington County","Crimes Against Person","1,691"
"Arlington County","Murder and Nonnegligent Manslaughter",""
"Arlington County","Negligent Manslaughter",""
"Arlington County","Justifiable Homicide",""
"Arlington County","Kidnapping/Abduction","48"
"Arlington County","Forcible Rape","41"
"Arlington County","Forcible Sodomy","12"
"Arlington County","Sexual Assault With An Object","10"
"Arlington County","Forcible Fondling","77"
"Arlington County","Incest",""
"Arlington County","Statutory Rape","3"
"Arlington County","Aggravated Assault","265"
"Arlington County","Simple Assault","1,151"
"Arlington County","Intimidation","83"
"Arlington County","Human Trafficking, Commercial Sex Acts","1"
"Arlington County","Human Trafficking, Involuntary Servitude",""
"Fairfax City","Crimes Against Person","193"
"Fairfax City","Murder and Nonnegligent Manslaughter",""
"Fairfax City","Negligent Manslaughter",""
"Fairfax City","Justifiable Homicide",""
"Fairfax City","Kidnapping/Abduction","6"
"Fairfax City","Forcible Rape","7"
"Fairfax City","Forcible Sodomy",""
"Fairfax City","Sexual Assault With An Object",""
"Fairfax City","Forcible Fondling","8"
"Fairfax City","Incest",""
"Fairfax City","Statutory Rape","1"
"Fairfax City","Aggravated Assault","6"
"Fairfax City","Simple Assault","149"
"Fairfax City","Intimidation","16"
"Fairfax City","Human Trafficking, Commercial Sex Acts",""
"Fairfax City","Human Trafficking, Involuntary Servitude",""
"Fairfax County","Crimes Against Person","8,974"
"Fairfax County","Murder and Nonnegligent Manslaughter","30"
"Fairfax County","Negligent Manslaughter",""
"Fairfax County","Justifiable Homicide",""
"Fairfax County","Kidnapping/Abduction","129"
"Fairfax County","Forcible Rape","128"
"Fairfax County","Forcible Sodomy","45"
"Fairfax County","Sexual Assault With An Object","40"
"Fairfax County","Forcible Fondling","168"
"Fairfax County","Incest","3"
"Fairfax County","Statutory Rape","2"
"Fairfax County","Aggravated Assault","492"
"Fairfax County","Simple Assault","7,014"
"Fairfax County","Intimidation","920"
"Fairfax County","Human Trafficking, Commercial Sex Acts","3"
"Fairfax County","Human Trafficking, Involuntary Servitude",""
"Falls Church City","Crimes Against Person","100"
"Falls Church City","Murder and Nonnegligent Manslaughter",""
"Falls Church City","Negligent Manslaughter",""
"Falls Church City","Justifiable Homicide",""
"Falls Church City","Kidnapping/Abduction","1"
"Falls Church City","Forcible Rape","2"
"Falls Church City","Forcible Sodomy",""
"Falls Church City","Sexual Assault With An Object",""
"Falls Church City","Forcible Fondling","12"
"Falls Church City","Incest",""
"Falls Church City","Statutory Rape",""
"Falls Church City","Aggravated Assault","6"
"Falls Church City","Simple Assault","74"
"Falls Church City","Intimidation","5"
"Falls Church City","Human Trafficking, Commercial Sex Acts",""
"Falls Church City","Human Trafficking, Involuntary Servitude",""
"Loudoun County","Crimes Against Person","3,263"
"Loudoun County","Murder and Nonnegligent Manslaughter","4"
"Loudoun County","Negligent Manslaughter","1"
"Loudoun County","Justifiable Homicide",""
"Loudoun County","Kidnapping/Abduction","64"
"Loudoun County","Forcible Rape","68"
"Loudoun County","Forcible Sodomy","27"
"Loudoun County","Sexual Assault With An Object","58"
"Loudoun County","Forcible Fondling","127"
"Loudoun County","Incest",""
"Loudoun County","Statutory Rape","1"
"Loudoun County","Aggravated Assault","205"
"Loudoun County","Simple Assault","2,344"
"Loudoun County","Intimidation","363"
"Loudoun County","Human Trafficking, Commercial Sex Acts","1"
"Loudoun County","Human Trafficking, Involuntary Servitude",""
"Manassas City","Crimes Against Person","792"
"Manassas City","Murder and Nonnegligent Manslaughter","1"
"Manassas City","Negligent Manslaughter",""
"Manassas City","Justifiable Homicide",""
"Manassas City","Kidnapping/Abduction","15"
"Manassas City","Forcible Rape","20"
"Manassas City","Forcible Sodomy","1"
"Manassas City","Sexual Assault With An Object",""
"Manassas City","Forcible Fondling","32"
"Manassas City","Incest",""
"Manassas City","Statutory Rape",""
"Manassas City","Aggravated Assault","71"
"Manassas City","Simple Assault","597"
"Manassas City","Intimidation","55"
"Manassas City","Human Trafficking, Commercial Sex Acts",""
"Manassas City","Human Trafficking, Involuntary Servitude",""
"Manassas Park City","Crimes Against Person","195"
"Manassas Park City","Murder and Nonnegligent Manslaughter",""
"Manassas Park City","Negligent Manslaughter",""
"Manassas Park City","Justifiable Homicide",""
"Manassas Park City","Kidnapping/Abduction","3"
"Manassas Park City","Forcible Rape","7"
"Manassas Park City","Forcible Sodomy","5"
"Manassas Park City","Sexual Assault With An Object","2"
"Manassas Park City","Forcible Fondling","6"
"Manassas Park City","Incest",""
"Manassas Park City","Statutory Rape",""
"Manassas Park City","Aggravated Assault","19"
"Manassas Park City","Simple Assault","144"
"Manassas Park City","Intimidation","9"
"Manassas Park City","Human Trafficking, Commercial Sex Acts",""
"Manassas Park City","Human Trafficking, Involuntary Servitude",""
"Prince William County","Crimes Against Person","4,673"
"Prince William County","Murder and Nonnegligent Manslaughter","10"
"Prince William County","Negligent Manslaughter","4"
"Prince William County","Justifiable Homicide",""
"Prince William County","Kidnapping/Abduction","94"
"Prince William County","Forcible Rape","78"
"Prince William County","Forcible Sodomy","27"
"Prince William County","Sexual Assault With An Object","21"
"Prince William County","Forcible Fondling","169"
"Prince William County","Incest","1"
"Prince William County","Statutory Rape","23"
"Prince William County","Aggravated Assault","747"
"Prince William County","Simple Assault","3,225"
"Prince William County","Intimidation","274"
"Prince William County","Human Trafficking, Commercial Sex Acts",""
"Prince William County","Human Trafficking, Involuntary Servitude",""
"Division 7 - Education","Crimes Against Person","39"
"Division 7 - Education","Murder and Nonnegligent Manslaughter",""
"Division 7 - Education","Negligent Manslaughter",""
"Division 7 - Education","Justifiable Homicide",""
"Division 7 - Education","Kidnapping/Abduction",""
"Division 7 - Education","Forcible Rape","1"
"Division 7 - Education","Forcible Sodomy","1"
"Division 7 - Education","Sexual Assault With An Object",""
"Division 7 - Education","Forcible Fondling","1"
"Division 7 - Education","Incest",""
"Division 7 - Education","Statutory Rape",""
"Division 7 - Education","Aggravated Assault","1"
"Division 7 - Education","Simple Assault","20"
"Division 7 - Education","Intimidation","15"
"Division 7 - Education","Human Trafficking, Commercial Sex Acts",""
"Division 7 - Education","Human Trafficking, Involuntary Servitude",""
"Division 7 - Other","Crimes Against Person","66"
"Division 7 - Other","Murder and Nonnegligent Manslaughter",""
"Division 7 - Other","Negligent Manslaughter",""
"Division 7 - Other","Justifiable Homicide",""
"Division 7 - Other","Kidnapping/Abduction","1"
"Division 7 - Other","Forcible Rape",""
"Division 7 - Other","Forcible Sodomy",""
"Division 7 - Other","Sexual Assault With An Object",""
"Division 7 - Other","Forcible Fondling","1"
"Division 7 - Other","Incest",""
"Division 7 - Other","Statutory Rape",""
"Division 7 - Other","Aggravated Assault","3"
"Division 7 - Other","Simple Assault","46"
"Division 7 - Other","Intimidation","15"
"Division 7 - Other","Human Trafficking, Commercial Sex Acts",""
"Division 7 - Other","Human Trafficking, Involuntary Servitude",""
"Statewide Departments","Crimes Against Person","25"
"Statewide Departments","Murder and Nonnegligent Manslaughter",""
"Statewide Departments","Negligent Manslaughter",""
"Statewide Departments","Justifiable Homicide",""
"Statewide Departments","Kidnapping/Abduction",""
"Statewide Departments","Forcible Rape","1"
"Statewide Departments","Forcible Sodomy",""
"Statewide Departments","Sexual Assault With An Object",""
"Statewide Departments","Forcible Fondling",""
"Statewide Departments","Incest",""
"Statewide Departments","Statutory Rape",""
"Statewide Departments","Aggravated Assault","2"
"Statewide Departments","Simple Assault","15"
"Statewide Departments","Intimidation","7"
"Statewide Departments","Human Trafficking, Commercial Sex Acts",""
"Statewide Departments","Human Trafficking, Involuntary Servitude",""
